image_id,GPT-4.5,GPT-4o,Llama,gpt_4_5_length,gpt_4_5_coverage,gpt_4o_length,gpt_4o_coverage,llama_length,llama_coverage,gpt_4_5_tfidf,gpt_4o_tfidf,llama_tfidf,gpt_4_5_sbert_score,gpt_4_5_sbert_score_norm,gpt_4o_sbert_score,gpt_4o_sbert_score_norm,llama_sbert_score,llama_sbert_score_norm,sbert_cos_gpt_4_5_gpt_4o,sbert_cos_gpt_4_5_llama,sbert_cos_gpt_4o_llama,cos_gpt_4_5_gpt_4o,cos_gpt_4_5_llama,cos_gpt_4o_llama,gpt_4_5_length_norm,gpt_4_5_tfidf_norm,gpt_4_5_score,gpt_4o_length_norm,gpt_4o_tfidf_norm,gpt_4o_score,llama_length_norm,llama_tfidf_norm,llama_score,best_model,mean_pairwise_semantic,min_pairwise_semantic,semantic_agreement,trusted_for_auto_use
7119.jpg,"Outdoor natural area, grassy terrain",The image is taken outdoors in a field with sparse grass and minimal foliage. The background includes faintly visible lights likely from buildings.,Grassy field or meadow,5,1.0,23,1.0,4,1.0,2.7901404034219977,5.151825207286688,2.130630521869533,0.8579340577125549,0.5647485960054974,0.8028641939163208,0.8210359378335689,0.8634172677993774,0.9078742271981041,0.5063809156417847,0.6592298150062561,0.5202217102050781,0.0,0.05416453641292678,0.018393146752015237,0.18181818181818182,0.4156533329102146,0.5687772564570815,0.6571428571428571,0.858894194272746,0.851796919129537,0.25,0.5485924165969794,0.7527274158583356,gpt_4o,0.5619,0.5064,low,False
7120.jpg,Outdoor natural environment with grass,Open grassland or field with scattered vegetation.,"Outdoor, natural environment with tall grass",5,1.0,7,1.0,6,1.0,2.573721429958867,2.8194651121518954,2.7895777657638483,0.9310227036476135,0.8219262865396687,0.8189089298248291,0.8391500204315542,0.9263299703598022,0.9746036300929519,0.6020865440368652,0.8895732164382935,0.5895274877548218,0.0,0.4860632791363696,0.0,0.18181818181818182,0.31097996108548576,0.6402463211233315,0.2,0.47005131547489276,0.6966754028150896,0.375,0.7182574322941673,0.842818681725431,llama,0.6937,0.5895,partial,False
7121.jpg,"Outdoor, grassy area in darkness",Open grassy area with a distant urban backdrop.,Rural or natural environment with tall grass and distant human habitation or infrastructure.,5,1.0,8,1.0,13,1.0,2.2890425082644628,3.0706059266971906,3.8095808037725027,0.8261171579360962,0.4527941781915825,0.8645349144935608,0.8906605507149193,0.7831966876983643,0.8227869365213519,0.6224535703659058,0.4212353527545929,0.5162749886512756,0.10127063183631405,0.0,0.03905747675397329,0.18181818181818182,0.1732919287270025,0.45128706807655194,0.22857142857142856,0.5119206295294134,0.7326975520019348,0.8125,0.9808866989895652,0.9046307843054104,llama,0.52,0.4212,low,False
7122.jpg,Outdoor natural grassy environment,Open field with grass as the foreground and sparse buildings/lights visible in the background.,Grassy field with distant lights in the background,4,1.0,14,1.0,8,1.0,2.325096775564134,3.891136722503397,2.8109806160417077,0.822829008102417,0.44122413513582104,0.8727079033851624,0.8998876390695728,0.916509747505188,0.9641876476170224,0.5174276828765869,0.6318400502204895,0.7621262669563293,0.0,0.03583656059057627,0.10960539804383149,0.09090909090909091,0.19072996415678237,0.44279955239227226,0.4,0.6487166403380017,0.7945700477292297,0.5,0.7237682147763836,0.852805523479724,llama,0.6371,0.5174,low,False
7123.jpg,Natural grassy field or open meadow.,"Outdoor environment, likely a field or grassland. There are faint lights suggesting distant buildings or structures.",Grassy field with distant lights in the background,6,1.0,16,1.0,8,1.0,2.684346429624453,4.29440876775126,2.8109806160417077,0.8310057520866394,0.469995719381888,0.7994219660758972,0.8171497536185047,0.8759472966194153,0.9211644103787313,0.4455054998397827,0.637306809425354,0.5581455230712891,0.0140639689048586,0.09929685568487022,0.11365151708604203,0.2727272727272727,0.364484935893432,0.5246164957935121,0.45714285714285713,0.7159487385633037,0.7873588087306788,0.5,0.7237682147763836,0.8355962285844076,llama,0.547,0.4455,low,False
7124.jpg,"Outdoor natural environment, grassy terrain","An outdoor natural environment, possibly a field or open space.",Grassy field or meadow at night,5,1.0,10,1.0,6,1.0,2.8155430392013523,3.176216256848473,2.459737663342716,0.862434983253479,0.5805860440943514,0.817336916923523,0.8373752594319507,0.8445238471031189,0.887834606733674,0.5542064309120178,0.622834324836731,0.5089935660362244,0.16533097139812833,0.040642500033669024,0.025466860849590225,0.18181818181818182,0.4279395918167773,0.578798113364592,0.2857142857142857,0.529527612641703,0.7223798161367198,0.375,0.6333305634539375,0.7826330117296508,llama,0.562,0.509,low,False
7125.jpg,Outdoor natural area with grassy ground,An outdoor grassy field with sparse vegetation and some lights possibly from distant structures.,Grassy field with tall grass,6,1.0,14,1.0,5,1.0,2.745733640244153,3.761906239420191,2.464089225281413,0.875714123249054,0.6273114761043564,0.88170325756073,0.9100431560854656,0.8898584842681885,0.9359195426108785,0.6483339071273804,0.6699225902557373,0.685778021812439,0.03028546069193934,0.037544228017871877,0.08372291495108654,0.2727272727272727,0.39417552271979195,0.5964499745304074,0.4,0.62717178833366,0.7921687989342843,0.3125,0.6344509988628072,0.7959531167031935,llama,0.668,0.6483,partial,False
7126.jpg,"An outdoor natural area, possibly rural field or grassland.",Outdoor grassy field or natural area.,Grassy field with tall grass and a dark background,9,1.0,6,1.0,9,1.0,3.26670702613687,2.7018711914352016,3.0248167989713997,0.8673748970031738,0.5979681640300981,0.9559186697006226,0.9938303940438444,0.8286778926849365,0.8710273319927946,0.8188456296920776,0.4814072251319885,0.7162225246429443,0.21664416226562416,0.018362428898190997,0.0986798341400905,0.5454545454545454,0.6461499224672637,0.6875776968976729,0.17142857142857143,0.4504464702556715,0.7498089558370964,0.5625,0.778826521294184,0.838308889185373,llama,0.6722,0.4814,low,False
7127.jpg,"Outdoor natural environment, grassy area","Open field with tall grass in the foreground, distant structures or lights visible in the background, suggesting a semi-rural or outskirts area",Grassy field with distant lights,5,1.0,22,1.0,5,1.0,2.875215944838468,5.088502347355755,2.4777957407652766,0.8514687418937683,0.5419990297824897,0.893543004989624,0.923409917875078,0.8797757625579834,0.9252251363638937,0.6355302929878235,0.5993939638137817,0.7098299860954285,0.02107775815342625,0.05029540788203615,0.10956866392672086,0.18181818181818182,0.4568010365397831,0.5720217410567491,0.6285714285714286,0.8483372295910835,0.8867222788844992,0.3125,0.637980137479398,0.7927340957893769,gpt_4o,0.6483,0.5994,partial,False
7128.jpg,"Natural, grassy environment outdoors.","An open grassy field, potentially near a suburban or rural area based on visible structures in the distance.",Grassy field with distant lights in the background,4,1.0,18,1.0,8,1.0,2.3452558388573332,4.488506071636276,2.8109806160417077,0.8653376698493958,0.5907997541108929,0.9080578088760376,0.9397967476734188,0.8779982924461365,0.9233398331675629,0.6870250105857849,0.6073253154754639,0.720593273639679,0.010984331383296549,0.025196026987905806,0.046864500640885765,0.09090909090909091,0.20048011264866938,0.5055548445298671,0.5142857142857142,0.7483079589799905,0.8518396581919361,0.5,0.7237682147763836,0.8364663976999402,gpt_4o,0.6716,0.6073,partial,False
7129.jpg,Open grassy natural environment,Outdoor environment with grassy terrain and distant lights visible.,Grassy field with distant lights in the background,4,1.0,9,1.0,8,1.0,2.387720190762086,3.3339686648923283,2.8109806160417077,0.8318688869476318,0.4730328399541695,0.9238491654396057,0.9576247716906308,0.9030845165252686,0.9499479533970038,0.6334918141365051,0.5782824754714966,0.8228403329849243,0.05172640006741727,0.034500123173886864,0.2944078375249649,0.09090909090909091,0.22101845466691,0.4646095814726499,0.2571428571428571,0.555827539745164,0.7755124563140873,0.5,0.7237682147763836,0.8471096457917167,llama,0.6782,0.5783,partial,False
7130.jpg,"Outdoor natural, grassy area",Open grassy field with faint hints of distant structures and surroundings.,Grassy field or meadow,4,1.0,11,1.0,4,1.0,2.448275288540071,3.5995129969271993,2.130630521869533,0.8839173913002014,0.6561763908286131,0.8666059970855713,0.8929987481993064,0.9061036109924316,0.9531502060880789,0.6216539740562439,0.7265848517417908,0.6805951595306396,0.021727956177606245,0.07069611539081284,0.09575054212237169,0.09090909090909091,0.25030658113830595,0.5466534397638461,0.3142857142857143,0.6000981576194271,0.7686575179941221,0.25,0.5485924165969794,0.7708378074143255,llama,0.6763,0.6217,partial,False
7131.jpg,Outdoor grassy natural environment,"Outdoor environment, possibly a field or open area near urban surroundings.",Outdoor environment with grass and possibly a field or meadow,4,1.0,11,1.0,10,1.0,2.3163929336513887,3.7996504812897296,3.081947539194341,0.8865943551063538,0.6655958479891896,0.8307312726974487,0.8524971329373308,0.9329261183738708,0.981599944040236,0.5394283533096313,0.8102697134017944,0.6622187495231628,0.034208057524128636,0.05669020160991755,0.21680506907672237,0.09090909090909091,0.186520257095254,0.531285325415161,0.3142857142857143,0.6334643756992254,0.7624667373132715,0.625,0.7935364818054869,0.8932009221577404,llama,0.6706,0.5394,low,False
7132.jpg,Outdoor grassy field environment with dense vegetation,"Outdoor natural environment with tall grass, and faint presence of distant artificial lighting.",Grassy field or meadow at night,7,1.0,13,1.0,6,1.0,2.971445862841575,3.9573672910784,2.459737663342716,0.8702242374420166,0.6079941644332019,0.840951681137085,0.8640357038254026,0.8801840543746948,0.9256581978606533,0.5766995549201965,0.6783649921417236,0.602509081363678,0.017772703147954746,0.10182224813190249,0.0,0.36363636363636365,0.5033436747688587,0.6305644045675747,0.37142857142857144,0.6597583679866795,0.780684649069022,0.375,0.6333305634539375,0.7977624481804425,llama,0.6192,0.5767,partial,False
7133.jpg,"Outdoor, open grassland or field","An open field or grassy area with sparse vegetation, likely in a rural or semi-rural environment.",Grassy field or meadow,5,1.0,16,1.0,4,1.0,2.4149515365759306,4.2044607505129346,2.130630521869533,0.9092684984207153,0.745379564568227,0.8728870749473572,0.9000899190257724,0.8992694616317749,0.945901452059545,0.6836960315704346,0.7544385194778442,0.6568844318389893,0.06176720150325067,0.04771538398744212,0.05685913047936308,0.18181818181818182,0.23418918891469043,0.5865904006835161,0.45714285714285713,0.7009529212201467,0.8160361296906388,0.25,0.5485924165969794,0.7679383058029118,gpt_4o,0.6983,0.6569,partial,False
7134.jpg,"Outdoor field, possibly rural, captured by wildlife camera","Outdoor, likely a natural or semi-natural grassy field near a built area.",Outdoor environment with grass and possibly a field or meadow,8,1.0,12,1.0,10,1.0,3.354016924146025,3.889162844134187,3.081947539194341,0.8357591032981873,0.48672137999913173,0.8831173181533813,0.9116395931050528,0.89314866065979,0.9394093228475394,0.5784106850624084,0.6046126484870911,0.7283135652542114,0.014237273894805662,0.07500886032035183,0.025991173119823484,0.45454545454545453,0.6883782967731255,0.6466565864861358,0.34285714285714286,0.6483875622727914,0.7934578202095728,0.625,0.7935364818054869,0.8763246736806618,llama,0.6371,0.5784,partial,False
7135.jpg,"Open grassy outdoor area, likely wildlife monitoring context",Open grassy field with sparse vegetation.,Grassy field or meadow,8,1.0,6,1.0,4,1.0,3.5704138604275744,2.889286100830146,2.130630521869533,0.846136748790741,0.5232372966208285,0.8837194442749023,0.9123193775752885,0.8785476684570312,0.9239225379581661,0.6102783679962158,0.5967878103256226,0.694818913936615,0.15459632184694666,0.02464725886541279,0.21430017957705738,0.45454545454545453,0.7930410100771862,0.6926617671260327,0.17142857142857143,0.4816916253459096,0.7265780957767454,0.25,0.5485924165969794,0.7591467401623603,llama,0.634,0.5968,partial,False
7136.jpg,Open grassy field or natural grassland area,"Outdoor, open field environment with faint elements of human settlement visible in the distance.","Outdoor, likely a field or meadow",7,1.0,14,1.0,6,1.0,3.013450717223229,4.101275699828635,2.4735716487630643,0.8321188688278198,0.4739124534946811,0.8042958974838257,0.8226522933052636,0.8725668787956238,0.917578914068188,0.45823991298675537,0.629530668258667,0.5597236156463623,0.047284289558333754,0.02935144895352194,0.026203124211554057,0.36363636363636365,0.5236597758517587,0.5830265505170364,0.4,0.683750272177797,0.7741859989754447,0.375,0.6368925228903661,0.795599322494385,llama,0.5492,0.4582,low,False
7137.jpg,"Natural outdoor environment, grassy field",An outdoor environment that appears to be a field or grassland.,Grassy field or meadow,5,1.0,11,1.0,4,1.0,2.874795340509418,2.698329336049172,2.130630521869533,0.9301562309265137,0.818877421008334,0.8805994987487793,0.9087970415715255,0.9081102013587952,0.9552785294878469,0.7270860075950623,0.8018839955329895,0.6671454906463623,0.17120753747176146,0.28449490748309847,0.044204095253951685,0.18181818181818182,0.4565976067174286,0.6827120686003804,0.3142857142857143,0.44985598457232345,0.7299041834288788,0.25,0.5485924165969794,0.7716891367742326,llama,0.732,0.6671,partial,False
7138.jpg,"Outdoor environment, natural grassland area",Outdoor natural environment with some grass and sparse urban elements in the distance.,A grassy field or meadow at night,5,1.0,13,1.0,7,1.0,2.651202913188499,3.461746788795802,2.459737663342716,0.8634461164474487,0.5841439277617905,0.8103320598602295,0.8294669610246025,0.815757155418396,0.857322737409064,0.5680367946624756,0.5815428495407104,0.44931334257125854,0.040574928856828535,0.0,0.0,0.18181818181818182,0.34845471652788895,0.5563758042449011,0.37142857142857144,0.5771302595308685,0.7420687194119586,0.4375,0.6333305634539375,0.7766782639998069,llama,0.533,0.4493,low,False
7139.jpg,Outdoor grassy field area,An open field or grassland surrounded by distant urban lights.,Rural or wilderness area with tall grass,4,1.0,10,1.0,7,1.0,2.3361049637765285,3.4483641726224334,2.8829964158391785,0.880121111869812,0.6428183874884307,0.8002210259437561,0.8180518710811834,0.8457114100456238,0.8890942150930079,0.5541609525680542,0.6690720319747925,0.46724021434783936,0.025419785738713938,0.04196725426269536,0.0,0.09090909090909091,0.1960541931716144,0.5250345220377657,0.2857142857142857,0.5748991567909639,0.7282619240411912,0.4375,0.7423107641478218,0.8220809152815496,llama,0.5635,0.4672,low,False
7140.jpg,"Open grassy terrain, possibly rural or wild environment","An open outdoor grassy field, possibly near human habitation as faint lights are visible in the background.",Grassy field or meadow,8,1.0,17,1.0,4,1.0,3.3650867160396625,4.495072567918311,2.130630521869533,0.8684124946594238,0.6016191684443152,0.8596996068954468,0.8852016162881796,0.8833865523338318,0.9290549805116597,0.6029998064041138,0.664858341217041,0.6421045064926147,0.06559576692544633,0.03154060379735796,0.08803118636473013,0.45454545454545453,0.6937323210731366,0.6942219091542126,0.4857142857142857,0.749402702164479,0.8274728857360442,0.25,0.5485924165969794,0.7611997171837578,gpt_4o,0.6367,0.603,partial,False
7141.jpg,Natural grassy field environment,"Outdoor environment, likely in a natural grassy field with buildings faintly visible in the distance.",Grassy field or meadow,4,1.0,15,1.0,4,1.0,2.3380193572424197,3.948952035513696,2.130630521869533,0.9110391139984131,0.7516098458830668,0.8129963874816895,0.8324749164611034,0.8967633247375488,0.9432432763379754,0.5840566158294678,0.8035930395126343,0.5466428399085999,0.24061359678768235,0.23855824861459599,0.10480553191459388,0.09090909090909091,0.1969801102290123,0.5688288805128394,0.42857142857142855,0.6583554061514016,0.7733537312870046,0.25,0.5485924165969794,0.766875035514284,gpt_4o,0.6448,0.5466,low,False
7142.jpg,"Open, grassy natural area, possibly rural or wild.",Open field or natural environment with grass in a rural or semi-rural area.,Grassy field or meadow,8,1.0,13,1.0,4,1.0,3.380309661180482,3.650682147469169,2.130630521869533,0.9061964154243469,0.7345697978797413,0.913578987121582,0.9460300119258367,0.868080735206604,0.9128206113596322,0.7790091633796692,0.6567163467407227,0.6765600442886353,0.12898838640135024,0.03456026444339991,0.03367617940887481,0.45454545454545453,0.7010950627565219,0.7496109834333986,0.37142857142857144,0.6086288985817184,0.7981435314877074,0.25,0.5485924165969794,0.7547059695229467,gpt_4o,0.7041,0.6567,partial,False
7143.jpg,"Outdoor natural environment, grassy field at night",Open field or grassy area with distant light sources suggesting urban or semi-rural proximity.,A grassy field at night,7,1.0,14,1.0,5,1.0,2.937502162295161,4.521672671570695,1.987280576558946,0.9359976053237915,0.8394315188140612,0.8272271752357483,0.8485410995557546,0.9415590167045593,0.9907565710394574,0.6112141609191895,0.9204574227333069,0.6262563467025757,0.026631368076903618,0.84413625270816,0.03154866052899019,0.36363636363636365,0.4869264377237557,0.7182141752063875,0.4,0.7538373779686526,0.8055676532128977,0.3125,0.5116828294537445,0.7810574772519063,gpt_4o,0.7193,0.6112,partial,False
7144.jpg,Natural outdoor area with grassy ground,The image appears to be an outdoor grassland or field near a developed area with visible structures.,Rural or natural environment with tall grass and distant human settlement or infrastructure,6,1.0,17,1.0,13,1.0,2.76205585071616,4.141215557125016,3.8382879325114634,0.8630088567733765,0.5826053381258359,0.7973598837852478,0.8148217172363753,0.8478083610534668,0.8913183810079711,0.5190228223800659,0.6455564498901367,0.48089736700057983,0.026565923300308374,0.014845564818635235,0.0,0.2727272727272727,0.4020699359424337,0.5809358433057917,0.4857142857142857,0.6904089048316037,0.7816227869154598,0.8125,0.9882781791015878,0.9342608061336648,llama,0.5485,0.4809,low,False
7145.jpg,"Outdoor, grassy field at night","The environment appears to be an open field, possibly in a rural or suburban setting.",Grassy field at night,5,1.0,15,1.0,4,1.0,2.351027439595138,3.6362125310007594,1.987280576558946,0.9310266971588135,0.8219403385442501,0.7073252201080322,0.713174962572993,0.921866774559021,0.9698696673371335,0.41717907786369324,0.9664521813392639,0.39372801780700684,0.01977881527081254,0.8925225924267253,0.022160576593400188,0.18181818181818182,0.20327160962504248,0.6079394364870311,0.42857142857142855,0.6062165749725066,0.7099921003780919,0.25,0.5116828294537445,0.7664527157709767,llama,0.5925,0.3937,low,False
7146.jpg,"Outdoor natural environment, grassy field","The image is captured in an outdoor natural environment, possibly a field or meadow. There are sparse and tall grass in the foreground, with faint light sources visible in the background indicating nearby human habitation.",A grassy field or meadow at night.,5,1.0,35,1.0,7,1.0,2.9053057864369727,5.998207045337997,2.459737663342716,0.8857036828994751,0.6624618315047202,0.861911416053772,0.887698690344951,0.8974863886833191,0.9440102061215068,0.6243383884429932,0.7184377908706665,0.6555047035217285,0.1051060685359978,0.19904463777628006,0.098306270623136,0.18181818181818182,0.471354313118946,0.62457284471939,1.0,1.0,0.9550794761379803,0.4375,0.6333305634539375,0.8113532514847839,gpt_4o,0.6661,0.6243,partial,False
7147.jpg,"Outdoor natural environment, grassy field","An open outdoor area, possibly a field or grassy plain.",Rural or natural environment at night,5,1.0,10,1.0,6,1.0,2.9053057864369727,3.2818161107114485,2.391477474816644,0.8700125217437744,0.6072491984589775,0.8710495233535767,0.8980153718635377,0.7439572811126709,0.7811670081945311,0.7389124035835266,0.42308562994003296,0.42566248774528503,0.0878417079276223,0.17585564596665548,0.0,0.18181818181818182,0.471354313118946,0.602487791501093,0.2857142857142857,0.5471328491840213,0.75191743207205,0.375,0.6157550047653173,0.7346933047074077,gpt_4o,0.5292,0.4231,low,False
7148.jpg,"Outdoor natural environment, likely a grassy field area.","Outdoor setting, possibly a grassy or wooded area.",Outdoor environment with fog or mist,8,1.0,8,1.0,6,1.0,3.2229750934674377,3.0374866493007184,2.36498432666443,0.8796787261962891,0.6412617609510732,0.8773694038391113,0.9051503498262267,0.7050238847732544,0.7398716547179823,0.7950795292854309,0.37075263261795044,0.3650670051574707,0.056908089832261595,0.03330793110640061,0.011316723014661722,0.45454545454545453,0.6249985013341193,0.6894588002352104,0.22857142857142856,0.5063990999879793,0.7368370127840274,0.375,0.60893357795344,0.716128735273225,gpt_4o,0.5103,0.3651,low,False
7149.jpg,"Outdoor, natural grassy area","Open outdoor area, possibly a field or natural setting based on visible grass or vegetation.",Outdoor environment with fog or heavy mist,4,1.0,15,1.0,7,1.0,2.448275288540071,4.223885990351217,2.7460364902755683,0.8608278632164001,0.5749310560417014,0.8473165035247803,0.8712214200073113,0.7073075175285339,0.7422938277289821,0.7087365388870239,0.37055137753486633,0.33791542053222656,0.06191165329286882,0.019207817994279397,0.006548632973155492,0.09090909090909091,0.25030658113830595,0.5141553058490813,0.42857142857142855,0.7041914289427804,0.8026031395429015,0.4375,0.7070464723005635,0.7527814727817619,gpt_4o,0.4724,0.3379,low,False
7150.jpg,"Outdoor, possibly natural environment with grasses or low vegetation visible.","Outdoors in a natural environment, possibly a field or wooded area.",Outdoor environment with fog or mist,10,1.0,11,1.0,6,1.0,3.5264222871567146,3.334504952826622,2.36498432666443,0.8964313864707947,0.7002095007071094,0.8811417818069458,0.9094092648055587,0.7289891242980957,0.7652907840613565,0.8141709566116333,0.43279051780700684,0.39446622133255005,0.08595297759482068,0.020630979472053643,0.01523051937255022,0.6363636363636364,0.771764010965461,0.7752493672088457,0.3142857142857143,0.5559169477849732,0.7619673616862869,0.375,0.60893357795344,0.7262963870105746,gpt_4_5,0.5471,0.3945,low,False
7151.jpg,Outdoor natural environment with grassy terrain.,Open grassy field with distant urban elements visible.,Grassy field or meadow,6,1.0,8,1.0,4,1.0,2.8155430392013523,3.3773680260163537,2.130630521869533,0.868703305721283,0.6026424480018154,0.8660595417022705,0.8923818145205179,0.888704776763916,0.9346958435844146,0.609803318977356,0.6692119836807251,0.662276029586792,0.02497107426170337,0.0621995840129442,0.1250741792693023,0.2727272727272727,0.4279395918167773,0.5967115840184866,0.22857142857142856,0.5630629287199005,0.7487287472813202,0.25,0.5485924165969794,0.7634560624128598,llama,0.6471,0.6098,partial,False
