image_id,GPT-4.5,GPT-4o,Llama,gpt_4_5_length,gpt_4_5_coverage,gpt_4o_length,gpt_4o_coverage,llama_length,llama_coverage,gpt_4_5_tfidf,gpt_4o_tfidf,llama_tfidf,gpt_4_5_sbert_score,gpt_4_5_sbert_score_norm,gpt_4o_sbert_score,gpt_4o_sbert_score_norm,llama_sbert_score,llama_sbert_score_norm,sbert_cos_gpt_4_5_gpt_4o,sbert_cos_gpt_4_5_llama,sbert_cos_gpt_4o_llama,cos_gpt_4_5_gpt_4o,cos_gpt_4_5_llama,cos_gpt_4o_llama,gpt_4_5_length_norm,gpt_4_5_tfidf_norm,gpt_4_5_score,gpt_4o_length_norm,gpt_4o_tfidf_norm,gpt_4o_score,llama_length_norm,llama_tfidf_norm,llama_score,best_model,mean_pairwise_semantic,min_pairwise_semantic,semantic_agreement,trusted_for_auto_use
7123.jpg,Minimal background visible; distant structures or lights seen faintly.,"Grass blades dominate the foreground, with faint, distant artificial lights visible on the horizon.",Dark sky with distant lights,9,1.0,14,1.0,5,1.0,3.5611837045639696,4.032051317239616,2.4208751865266986,0.8076457977294922,0.308575130837932,0.796806812286377,0.8126575182138854,0.7918316125869751,0.8147834606220121,0.47363579273223877,0.4617132544517517,0.43574026226997375,0.02234189909763709,0.027246203964905527,0.025203478661603454,0.38461538461538464,0.5795234487483153,0.5357486254212058,0.5185185185185185,0.7046166078145781,0.7882998414817795,0.2777777777777778,0.6390168325064428,0.7453962117785154,gpt_4o,0.457,0.4357,low,False
7124.jpg,"Dark background with minimal visible details, faint distant lights","Sparse grass in the foreground and visible distant lights, possibly from buildings, in the background.",Dark background with distant lights visible on the right side,9,1.0,15,1.0,10,1.0,3.48105508756381,3.7528991420537317,3.0795670854686996,0.9051681756973267,0.722498862196357,0.788398027420044,0.8029229177169965,0.8715469837188721,0.9005834586813467,0.554286003112793,0.767572283744812,0.46804380416870117,0.0668477651329133,0.22082921821003546,0.1103225784309418,0.38461538461538464,0.5487390509623005,0.6920827986287713,0.5555555555555556,0.6558336823834111,0.7734748273573775,0.5555555555555556,0.8128858585521312,0.8596546965937337,llama,0.5966,0.468,low,False
7125.jpg,Mostly dark with some distant faint lights possibly from structures,The background includes faint lights from an unknown structure and dark vegetation.,Dark background with some distant lights visible on the right side,10,1.0,12,1.0,11,1.0,3.0478223955453236,3.594923277265147,3.0795670854686996,0.889958918094635,0.6579447281680211,0.8844784498214722,0.9141523691202548,0.8716257214546204,0.9006682064216943,0.6944485306739807,0.6604389548301697,0.6459373235702515,0.1260199161291675,0.07843628002666181,0.06594898032441938,0.46153846153846156,0.382296548591686,0.6240207019985604,0.4444444444444444,0.6282267872310665,0.7985734282618663,0.6111111111111112,0.8128858585521312,0.8652441512454283,llama,0.6669,0.6459,partial,False
7126.jpg,"Dark, with faint lights of distant buildings or structures barely visible.",Sparse vegetation with distant lights possibly from buildings or houses.,Dark with some distant lights visible on the right side,11,1.0,10,1.0,10,1.0,3.473816536656012,3.3561996758326553,2.7515996145215427,0.8719782829284668,0.5816277663048717,0.7793935537338257,0.7924987059654228,0.841715395450592,0.8684748430005608,0.5092719197273254,0.6646456122398376,0.4338237941265106,0.05035601568678355,0.08776827015203242,0.07076830555741134,0.5384615384615384,0.5459580915637434,0.6502846878372256,0.37037037037037035,0.5865089118837362,0.7299891929883271,0.5555555555555556,0.7263152102113191,0.8208400558191755,llama,0.5359,0.4338,low,False
7127.jpg,dark space with some distant lights visible far away,"Blurred distant lights possibly from buildings, and tall grass covering the ground","Dark sky with distant lights, possibly from buildings or houses",9,1.0,12,1.0,10,1.0,3.2266309798029593,3.7794462676006924,3.365585796350083,0.8738470077514648,0.5895593771590757,0.8357272744178772,0.8577145812767526,0.9006993770599365,0.9319610368895654,0.555692195892334,0.7252872586250305,0.6257843971252441,0.02645614015135917,0.06542441833943786,0.2011113305353199,0.38461538461538464,0.4509925375082329,0.6095830505776386,0.4444444444444444,0.660472895547725,0.785672145619463,0.5555555555555556,0.8883836668167632,0.8948550703564107,llama,0.6356,0.5557,partial,False
7128.jpg,"Mostly dark with some distant lights, minimal visibility.","The background consists of faint outlines of buildings with visible lights, suggesting nearby human structures.","Dark sky with distant lights, possibly from a town or city",8,1.0,15,1.0,11,1.0,2.659629510891966,4.344976400584168,3.357528346067884,0.8434483408927917,0.4605353533743626,0.7881950736045837,0.8026879641126138,0.8450560569763184,0.8720704952361874,0.47407057881355286,0.6148982048034668,0.47805190086364746,0.0071026198680989566,0.07231192783373411,0.006908624468170928,0.3076923076923077,0.23315776863688248,0.4849307027100406,0.5555555555555556,0.7593014799499068,0.8044211851855732,0.6111111111111112,0.8862568135258274,0.8758163532633343,llama,0.5223,0.4741,low,False
7129.jpg,Dark background with faint lights in the distance suggesting a rural or natural location near human activity,"Distant lights from possible buildings or structures in the background, with the foreground consisting of grass.","Dark sky with distant lights, possibly from a town or city",17,1.0,16,1.0,11,1.0,4.548033054670968,3.7366071779774455,3.357528346067884,0.890622615814209,0.6607617250697039,0.838797390460968,0.8612687634366788,0.8643394112586975,0.8928257364965967,0.6219053268432617,0.6881551742553711,0.5537331104278564,0.015842653548835697,0.02230987691711342,0.029932273056160634,1.0,0.9586584455310944,0.8519022236872097,0.5925925925925926,0.65298659846536,0.7996627441735388,0.6111111111111112,0.8862568135258274,0.8841184497674981,llama,0.6213,0.5537,partial,False
7130.jpg,"Mostly dark and unclear, with some distant lights or reflections","Distant structures with small visible lights, and grass covering the majority of the image foreground.",Dark sky with some distant lights,10,1.0,15,1.0,6,1.0,2.6919151882220724,4.070385115735938,2.4208751865266986,0.8639937043190002,0.5477380412979083,0.7856743335723877,0.7997697782439052,0.8557872772216797,0.8836208231485149,0.49451637268066406,0.670181393623352,0.47395557165145874,0.015021550850522869,0.13019700907906245,0.02293076899703822,0.46153846153846156,0.24556151614844807,0.5389175175175439,0.5555555555555556,0.7113155877967123,0.7888581431921313,0.3333333333333333,0.6390168325064428,0.778486712344672,gpt_4o,0.5462,0.474,low,False
7131.jpg,"Grass and faint distant lights visible, otherwise dark",A field with grass in the foreground and distant lights suggesting a building or urban area in the background.,"Dark sky with distant lights, possibly from buildings or a city",8,1.0,19,1.0,11,1.0,3.019926669399762,4.051741920780118,3.334360995511941,0.8641128540039062,0.5482437599154623,0.841228723526001,0.8640834455149103,0.8439767956733704,0.8709088545590684,0.5979465842247009,0.604952335357666,0.546613335609436,0.07124912778443583,0.09635958996323882,0.03205196284698075,0.3076923076923077,0.37157936461491786,0.5615405441198911,0.7037037037037037,0.7080576171621548,0.8284210337249811,0.6111111111111112,0.8801415346166883,0.873517113319745,llama,0.5832,0.5466,low,False
7132.jpg,Tall grasses and distant faint lights possibly from buildings or houses,Distant lights from buildings or human settlement appear faint in the background beyond the grassy field.,Dark with some distant lights visible,11,1.0,16,1.0,6,1.0,3.6289403402087324,4.000632990725673,2.459346907000894,0.8808083534240723,0.6191060949086354,0.9145971536636353,0.9490198980258231,0.7978999018669128,0.8213149388181139,0.7934180498123169,0.4907865822315216,0.578411340713501,0.0573986088280218,0.03929895218291411,0.05840143432330807,0.5384615384615384,0.605554688303171,0.6831549983005594,0.5925925925925926,0.6991261333861372,0.8486050584854296,0.3333333333333333,0.6491718694514763,0.7566108696960218,gpt_4o,0.6209,0.4908,low,False
7133.jpg,Dark landscape with indistinct distant lights,"The background contains faint outlines of distant structures, possibly buildings with illuminated windows, and mostly dark, open space.",Dark with some distant lights visible,6,1.0,18,1.0,6,1.0,2.66150108615629,4.732488767374237,2.459346907000894,0.8657660484313965,0.5552605741107992,0.7812003493309021,0.794590379565909,0.8918156623840332,0.9223992335493915,0.4585815668106079,0.7394101023674011,0.5247156620025635,0.022332086491689353,0.14685838186783326,0.045460367716701255,0.15384615384615385,0.233876804102368,0.5076518862596455,0.6666666666666666,0.8270207691877106,0.8326090492493434,0.3333333333333333,0.6491718694514763,0.7970445875885329,gpt_4o,0.5742,0.4586,low,False
7134.jpg,"Grass and low vegetation; distant indistinct objects or lights, possibly buildings or artificial lights","Dimly visible structures or lights in the distance, likely buildings.",Dark background with some distant lights visible,14,1.0,10,1.0,7,1.0,4.178191204755574,3.3891332375594563,2.8179099245202,0.8025941848754883,0.2871340781741306,0.8594115972518921,0.885133218391799,0.8190351724624634,0.8440634520638376,0.5457221865653992,0.44554659724235535,0.5865126252174377,0.030463933783754213,0.03714078816696663,0.049963106391590836,0.7692307692307693,0.81656990024036,0.6367476782648371,0.37037037037037035,0.5922641795431461,0.7687695782567006,0.3888888888888889,0.743818551355749,0.7996598351211487,llama,0.5259,0.4455,low,False
7135.jpg,Darkness and minimal distant light sources visible,"A faint urban or artificial light source is visible in the distance, possibly indicating nearby buildings or infrastructure.",Dark background with some distant lights visible,7,1.0,18,1.0,7,1.0,3.1256511950970207,4.589264646755263,2.8179099245202,0.8783485889434814,0.6086658768449938,0.8438048362731934,0.8670657347311876,0.8630666732788086,0.8914558511827113,0.6104642152786255,0.6602599620819092,0.5709569454193115,0.060394262233455946,0.049531424951762486,0.022846371928474704,0.23076923076923078,0.41219738569964054,0.5902024895248129,0.6666666666666666,0.8019917985502889,0.8540905001242285,0.3888888888888889,0.743818551355749,0.8186167947686981,gpt_4o,0.6139,0.571,partial,False
7136.jpg,Dark open space with faint distant lighting sources or reflections,Grassy terrain in the foreground; distant lights appear to suggest buildings or structures in the far background.,Dark with some distant lights visible on the right side,10,1.0,17,1.0,10,1.0,3.6848369382101316,4.258384970081159,2.7515996145215427,0.8544516563415527,0.5072377972931025,0.7402089834213257,0.7471358927054867,0.8588553667068481,0.886923098081636,0.402654767036438,0.6937556862831116,0.41345950961112976,0.005105555683236663,0.0407245320951938,0.04000413514497832,0.46153846153846156,0.6270294519042526,0.637157800642363,0.6296296296296297,0.7441692915856445,0.7850681075208511,0.5555555555555556,0.7263152102113191,0.8282193578516057,llama,0.5033,0.4027,low,False
7137.jpg,Dark natural scenery with indistinct vegetation,"The image background includes sparse grass and faint lights, potentially from distant structures or buildings.",Dark with some distant lights visible,6,1.0,15,1.0,6,1.0,2.8477265204185134,4.261396571305455,2.459346907000894,0.8161642551422119,0.3447308496705239,0.7957153916358948,0.8113940129422692,0.7953124046325684,0.8185299394568494,0.48281681537628174,0.48184674978256226,0.432622492313385,0.0,0.049889088331241345,0.030120559619575764,0.15384615384615385,0.305422252667769,0.44490363105315567,0.5555555555555556,0.7446955805814419,0.8035218349068958,0.3333333333333333,0.6491718694514763,0.755496869951516,gpt_4o,0.4658,0.4326,low,False
7138.jpg,"Minimal visibility of any objects, predominantly dark with distant indistinct structure or lights",Distant urban buildings with faint lights visible in the dark sky.,Dark with some distant lights visible,13,1.0,11,1.0,6,1.0,3.9038887379696625,3.537298895458729,2.459346907000894,0.8875669240951538,0.6477921549608872,0.8756360411643982,0.9039157752395524,0.9092189073562622,0.9411308578727948,0.6411030292510986,0.7308503985404968,0.6989659667015076,0.028119324601766714,0.1900614305031128,0.21642191258033366,0.6923076923076923,0.7111863735135003,0.7417035432691741,0.4074074074074074,0.6181567029882779,0.787754061733045,0.3333333333333333,0.6491718694514763,0.8045372373178942,llama,0.6903,0.6411,partial,False
7139.jpg,"Dark background with limited visibility, some distant small lights visible","Sparse grass covers the ground, with tall grass blades visibly prominent. In the far background, lights from buildings are visible, suggesting proximity to urban or suburban areas.",Dark with some distant lights visible,10,1.0,27,1.0,6,1.0,3.5064569791843083,5.722333638636945,2.459346907000894,0.9063501358032227,0.7275155706436288,0.7000112533569336,0.7006001744918652,0.8658151626586914,0.8944141311243534,0.4153802990913391,0.8252766728401184,0.31517094373703003,0.019344760753580676,0.18100308317605746,0.028806473243712254,0.46153846153846156,0.5584981353623357,0.7047095150199985,1.0,1.0,0.880240069796746,0.3333333333333333,0.6491718694514763,0.7858505466185176,gpt_4o,0.5186,0.3152,low,False
7140.jpg,Darkness with faint distant lights suggesting possible distant structures,"A dark field with some grass in the foreground, faint building lights visible in the far background.",Dark background with some distant lights,9,1.0,17,1.0,6,1.0,3.5557770844601326,4.06020631081282,2.4523323991440655,0.8554714322090149,0.5115661313740089,0.8446404933929443,0.8680331501595127,0.8892780542373657,0.9196679312802322,0.5497826337814331,0.665366530418396,0.6373209953308105,0.03492269375992733,0.0936458234902538,0.09342915604559715,0.38461538461538464,0.5774462939166769,0.616321879186145,0.6296296296296297,0.7095368021533183,0.8230372636727635,0.3333333333333333,0.6473203123711243,0.7953965995567635,gpt_4o,0.6175,0.5498,low,False
7141.jpg,Tall grass and distant structures with dim lights,"Grass and sparse vegetation in the foreground, faint outlines of buildings or artificial lights in the distant background.",Dark with some distant lights visible,8,1.0,18,1.0,6,1.0,3.0535991882513533,4.257615308285311,2.459346907000894,0.8297633528709412,0.4024508252523344,0.8605583906173706,0.8864608270109839,0.7664452791213989,0.787459403402532,0.6348749399185181,0.40366020798683167,0.4793170690536499,0.039835116943542304,0.04405950581095028,0.03241633193227887,0.3076923076923077,0.38451591903944266,0.5071043365819974,0.6666666666666666,0.7440347902013402,0.8444614345314623,0.3333333333333333,0.6491718694514763,0.7430686555297891,gpt_4o,0.506,0.4037,low,False
7142.jpg,"Darkness with some faint distant lights or reflections on the right side, otherwise largely indistinct.","An open area with grass, faint indication of distant buildings or lights on the horizon.",Dark background with some distant lights,15,1.0,15,1.0,6,1.0,3.5889114453491233,3.8220805398088924,2.4523323991440655,0.8380712270736694,0.43771274524759846,0.8147103190422058,0.833383876246797,0.8179929256439209,0.8429416511647321,0.5312870144844055,0.539397656917572,0.48167839646339417,0.03215067116424269,0.060031784978615804,0.028304276391747762,0.8461538461538461,0.5901760948814188,0.6367533111788496,0.5555555555555556,0.6679233999923341,0.7892861260519746,0.3333333333333333,0.6473203123711243,0.7647060875105635,gpt_4o,0.5175,0.4817,low,False
7143.jpg,"Dark field with tall grasses, distant blurry lights or reflective surfaces",Faint presence of distant buildings with lights on; horizon mostly obscured by darkness.,Dark sky with distant lights visible on the right side,11,1.0,13,1.0,10,1.0,3.879408750841654,3.6098598106983557,3.078494793276351,0.8199970722198486,0.3609988486616166,0.8566545844078064,0.8819415065061232,0.8410805463790894,0.8677915362765317,0.5518721342086792,0.5126609802246094,0.6049548387527466,0.009715327247965816,0.039266089315956855,0.019731975051835646,0.5384615384615384,0.7017814731201286,0.6087801352468392,0.48148148148148145,0.6308370043865917,0.790175852066575,0.5555555555555556,0.8126028151453131,0.8464530146097622,llama,0.5565,0.5127,low,False
7144.jpg,Dark surroundings with patches of illuminated grass,"The background includes faint outlines of buildings with lit windows, along with an expanse of grass.","Dark sky with distant lights, possibly from buildings or streetlights",7,1.0,16,1.0,10,1.0,2.856940904080007,3.9498426710986676,3.3462082904724846,0.8494483232498169,0.4860016631286602,0.8147072792053223,0.8333803571179207,0.8153305053710938,0.840076009933962,0.5523251295089722,0.553870439529419,0.46773040294647217,0.01966418909225289,0.026232915656679203,0.022219639699069416,0.23076923076923078,0.30896230193615726,0.5101662789092344,0.5925925925925926,0.6902503280181889,0.7996865005118842,0.5555555555555556,0.8832687594077845,0.8565665873514758,llama,0.5246,0.4677,low,False
7145.jpg,Darkness with faint lights from distant buildings,"Dimly visible structures, possibly buildings or lights in the far distance on the right.","Dark sky with distant lights, possibly from buildings or vehicles",7,1.0,14,1.0,10,1.0,2.780352996991427,3.875409928387893,3.3705648815948446,0.9175142049789429,0.7749003172694939,0.8671865463256836,0.894134046016733,0.8976529836654663,0.928682114096858,0.689687967300415,0.7714093923568726,0.6364127993583679,0.03975196619345549,0.07505865191878468,0.12863272124672895,0.23076923076923078,0.27953819996509116,0.616898509974248,0.5185185185185185,0.677242917508566,0.8126783455111148,0.5555555555555556,0.8896979515430451,0.8939377866572122,llama,0.6992,0.6364,partial,False
7146.jpg,Dark background with distant faint lights suggesting buildings or structures,"Far background includes faint building-like structures with small illuminated windows or light sources, suggesting a nearby residential or urban area.",Darkness with some distant lights visible on the right side.,10,1.0,20,1.0,10,1.0,3.6540542036621737,5.574326921491642,2.7059861628447495,0.9191364645957947,0.78178583183376,0.8770496845245361,0.9055523081720478,0.8017563819885254,0.8254657817766536,0.7917356491088867,0.5961281061172485,0.48678869009017944,0.08893938660483225,0.029221735445550106,0.0,0.46153846153846156,0.6152031159366201,0.7434291136683362,0.7407407407407407,0.9741352520681479,0.9285355729633377,0.5555555555555556,0.7142750341739872,0.8000243785184131,gpt_4o,0.6249,0.4868,low,False
7147.jpg,"Dark, shadowy area with distant lights suggestive of buildings or structures","Distant lights from a structure, possibly buildings, are visible. The rest of the background appears empty or minimally detailed.","Dark sky with distant lights, possibly from buildings or vehicles",11,1.0,19,1.0,10,1.0,3.4930658824980414,4.210879926358799,3.3705648815948446,0.9305992126464844,0.8304382903118328,0.8736297488212585,0.9015931501812485,0.8745883107185364,0.9038569283643422,0.7451685667037964,0.7477365136146545,0.5951260328292847,0.03249559788529073,0.08412461993293154,0.12235324198361247,0.5384615384615384,0.5533534459540534,0.7520275037571031,0.7037037037037037,0.7358676009254551,0.8517679107205063,0.5555555555555556,0.8896979515430451,0.884007712364206,llama,0.696,0.5951,partial,False
7148.jpg,Obscured due to fog; some grassy vegetation faintly visible.,Grassy vegetation is faintly visible in the lower portion of the image.,Fog or mist obscuring most background details,9,1.0,12,1.0,7,1.0,3.1622145134227404,3.449338366516992,2.9262757821037857,0.9321274757385254,0.8369248462668529,0.8629206418991089,0.8891955351604404,0.7621302604675293,0.7828150219379406,0.8206778168678284,0.5629386901855469,0.38596463203430176,0.43179690259737086,0.09455393699464247,0.0,0.38461538461538464,0.42624454859667893,0.7011048415472833,0.4444444444444444,0.6027852593611828,0.7809582363169755,0.3888888888888889,0.7724229203254103,0.7837417737616882,llama,0.5899,0.386,low,False
