image_id,GPT-4.5,GPT-4o,Llama,gpt_4_5_length,gpt_4_5_coverage,gpt_4o_length,gpt_4o_coverage,llama_length,llama_coverage,gpt_4_5_tfidf,gpt_4o_tfidf,llama_tfidf,gpt_4_5_sbert_score,gpt_4_5_sbert_score_norm,gpt_4o_sbert_score,gpt_4o_sbert_score_norm,llama_sbert_score,llama_sbert_score_norm,sbert_cos_gpt_4_5_gpt_4o,sbert_cos_gpt_4_5_llama,sbert_cos_gpt_4o_llama,cos_gpt_4_5_gpt_4o,cos_gpt_4_5_llama,cos_gpt_4o_llama,gpt_4_5_length_norm,gpt_4_5_tfidf_norm,gpt_4_5_score,gpt_4o_length_norm,gpt_4o_tfidf_norm,gpt_4o_score,llama_length_norm,llama_tfidf_norm,llama_score,best_model,mean_pairwise_semantic,min_pairwise_semantic,semantic_agreement,trusted_for_auto_use
7119.jpg,"Low-light conditions, likely night-vision or infrared illumination",Low-light nighttime conditions with infrared illumination.,"Low light, likely from camera flash or external light source",7,1.0,6,1.0,10,1.0,3.404528504246327,2.9781306126023077,3.4437962746772177,0.9532104730606079,0.899911926825724,0.8730202913284302,0.8992332155131266,0.8082848787307739,0.8425593045520626,0.8408970832824707,0.6703508496284485,0.45908862352371216,0.2470418427246256,0.08563482172047726,0.049897854976989765,0.3333333333333333,0.5737966616034399,0.7654371025446548,0.3333333333333333,0.6374456027268951,0.7842603003566525,0.5263157894736842,0.7909147857380411,0.8269297364896058,llama,0.6568,0.4591,low,False
7120.jpg,Artificial infrared illumination typical of night vision camera,"Low-light conditions, illuminated by an artificial light source, possibly infrared.","Low light, illuminated by camera flash",8,1.0,10,1.0,6,1.0,3.3713239340479744,3.5713441338590632,2.783702297581619,0.8230217695236206,0.25739429307010614,0.8560423254966736,0.8821007449736573,0.7916598320007324,0.8255308644121512,0.5962649583816528,0.4371940791606903,0.5187785625457764,0.05433355672288081,0.04502683724034787,0.1055226051614594,0.4166666666666667,0.5598328334711244,0.5125742339360465,0.5555555555555556,0.7644183248107107,0.8377213509882317,0.3157894736842105,0.6393152006230735,0.7535858533202034,gpt_4o,0.5174,0.4372,low,False
7121.jpg,"Low-light conditions, infrared/night vision camera lighting","Low-light conditions, likely artificial illumination from the background buildings and infrared camera lighting.","Low light conditions, primarily illuminated by the camera's flash or infrared.",6,1.0,13,1.0,11,1.0,3.5288668364303057,3.971245929213236,3.7741936444432174,0.8903675079345703,0.5897643321882448,0.9092206954956055,0.9357630544854109,0.9207245111465454,0.9577271943653161,0.6953918933868408,0.7266861200332642,0.777972936630249,0.2539569200077634,0.14132185620171214,0.07066877661201208,0.25,0.6260858221167106,0.6487314795103111,0.7222222222222222,0.8500141814505782,0.90153169845156,0.5789473684210527,0.8667950481212683,0.9010241290246122,gpt_4o,0.7334,0.6954,partial,False
7122.jpg,"Minimal lighting, likely infrared or night vision mode","Low light conditions with visible infrared illumination, characteristic of a trail camera.",Low light with artificial illumination from an unknown source,8,1.0,12,1.0,9,1.0,3.20106640112789,3.539370513363231,3.004840757094943,0.8488003611564636,0.3846188467179652,0.8539263606071472,0.8799655241532364,0.7912291884422302,0.825089771633486,0.6366175413131714,0.4802531898021698,0.4930371046066284,0.007557567300180793,0.0,0.04741417639129,0.4166666666666667,0.4882328424540432,0.5419840580900658,0.6666666666666666,0.7575746210113943,0.8459252626313796,0.47368421052631576,0.6901026640425856,0.7844351289188017,gpt_4o,0.5366,0.4803,low,False
7123.jpg,Artificial infrared lighting typical of night wildlife monitoring.,"Low light conditions, primarily illuminated by infrared or night-vision technology.","Low light, illuminated by camera flash",8,1.0,10,1.0,6,1.0,3.3191028391233015,3.7510105262286046,2.783702297581619,0.7835749983787537,0.06271345389807634,0.8810763359069824,0.90736257257359,0.7736165523529053,0.8070497790714701,0.5862905383110046,0.3242748975753784,0.5620092153549194,0.027904530620499565,0.0,0.11517828068767674,0.4166666666666667,0.5378718085262619,0.4281135907837758,0.5555555555555556,0.8028745131622667,0.8593629385336716,0.3157894736842105,0.6393152006230735,0.7461934191839311,gpt_4o,0.4909,0.3243,low,False
7124.jpg,Low artificial lighting provided likely by camera flash or infrared illumination,"Low-light conditions with infrared illumination, characteristic of a night-vision trail camera.","Low light, illuminated by camera flash",11,1.0,11,1.0,6,1.0,3.7302670587633293,3.704742379434909,2.783702297581619,0.929736316204071,0.784060402783277,0.8427141308784485,0.86865125968762,0.8786884546279907,0.914671166688072,0.6847435235977173,0.7801162004470825,0.5494085550308228,0.08820754343991201,0.1682327889026522,0.07180937177219555,0.6666666666666666,0.7107825392754823,0.7935255895626221,0.6111111111111112,0.7929711776285063,0.8464629682747109,0.3157894736842105,0.6393152006230735,0.789241974230572,gpt_4o,0.6714,0.5494,low,False
7125.jpg,"Low-light conditions, captured with infrared night camera causing reflective eyes",Low light conditions with artificial infrared illumination visible due to night photography.,"Low light, with the coyote's eyes reflecting a camera flash",10,1.0,12,1.0,10,1.0,3.769576965153303,3.5510237642176503,3.4662199641693556,0.9218000173568726,0.7448925501390521,0.8643368482589722,0.890470750442642,0.8201338648796082,0.8546957968356882,0.7588324546813965,0.6436272859573364,0.493863582611084,0.05398071109790459,0.10771335032052338,0.01583930222384115,0.5833333333333334,0.7273139014779731,0.7744845238323461,0.6666666666666666,0.7600689083617171,0.8508756393522385,0.5263157894736842,0.7960646918752131,0.8333293052442077,gpt_4o,0.6321,0.4939,low,False
7126.jpg,"Dark conditions, likely at night, illuminated by infrared camera flash resulting in reflective eyes.",Low light with infrared illumination (night vision).,"Low light, with the coyote's eyes reflecting a camera flash",14,1.0,7,1.0,10,1.0,4.149850159463768,2.740347219327437,3.4662199641693556,0.8711940050125122,0.49513773714893544,0.866335391998291,0.8924874815442959,0.8412750959396362,0.8763500028920957,0.6556323170661926,0.5910066962242126,0.5784772634506226,0.02423302333662372,0.12224871519138603,0.02405732116260787,0.9166666666666666,0.8872337407337565,0.7558918837463678,0.3888888888888889,0.5865499241414283,0.7718488587490356,0.5263157894736842,0.7960646918752131,0.8419909876667706,llama,0.6084,0.5785,partial,False
7127.jpg,Night-time illuminated by infrared or camera flash lighting,Low-light conditions illuminated by infrared or nighttime photography equipment,"Low light, illuminated by camera flash or night vision",8,1.0,9,1.0,9,1.0,3.250668522932037,3.32968241038306,3.330179046479363,0.9084896445274353,0.6792021405840835,0.9169238805770874,0.9435363409189196,0.8984304666519165,0.9348922027819653,0.7624783515930176,0.7121052742004395,0.7350788116455078,0.08029987789144918,0.21710211018511028,0.0722855073648416,0.4166666666666667,0.5090924861637409,0.6660752687494224,0.5,0.7126925199298513,0.8412222923465233,0.47368421052631576,0.7648210396134452,0.8507716140494513,llama,0.7366,0.7121,partial,False
7128.jpg,"Infrared lighting, nighttime conditions with reflective eyes clearly visible.",Low-light conditions illuminated by infrared used in night photography.,Low light with artificial illumination from an unknown source,9,1.0,9,1.0,9,1.0,3.603171759843635,3.260523819531562,3.004840757094943,0.8665854930877686,0.4723934429315836,0.8979283571243286,0.9243679523639453,0.7745460271835327,0.8080018068625436,0.7567942142486572,0.4435187876224518,0.5231002569198608,0.015371141833929807,0.0,0.026136901360875008,0.5,0.6573339657827914,0.6361575669074708,0.5,0.6978896635868401,0.8291140800216301,0.47368421052631576,0.6901026640425856,0.7775999430104247,gpt_4o,0.5745,0.4435,low,False
7129.jpg,Low-light conditions illuminated by infrared or flash photography,Low-light conditions with infrared illumination making the scene visible.,Low light with artificial illumination from an unknown source,8,1.0,9,1.0,9,1.0,3.079007798452512,3.2829991160166494,3.004840757094943,0.9121812582015991,0.6974212857036117,0.9200114607810974,0.9466520190518386,0.8185357451438904,0.853058900007789,0.8434643745422363,0.5744800567626953,0.5952357649803162,0.06586264826752926,0.03323661893332759,0.048480561916591655,0.4166666666666667,0.4369023978902971,0.6517059003152005,0.5,0.7027003252998546,0.8394709052106919,0.47368421052631576,0.6901026640425856,0.7956227802685228,gpt_4o,0.6711,0.5745,partial,False
7130.jpg,Low lighting with infrared illumination typical of night-vision cameras,Low light conditions; illuminated via infrared (night vision mode).,"Low light, with the animal's eyes glowing",9,1.0,9,1.0,7,1.0,3.520416246641311,3.4322348500806994,2.9905450643402736,0.8626952171325684,0.4531938439381005,0.9082290530204773,0.9347623877589505,0.7887314558029175,0.8225314335172277,0.7570377588272095,0.45116478204727173,0.5677165985107422,0.10308122443384798,0.005409427990799162,0.026559196132619423,0.5,0.6225320166397742,0.6180371425671725,0.5,0.7346430688606295,0.8442978757617692,0.3684210526315789,0.6868194632170386,0.7719005176351607,gpt_4o,0.592,0.4512,low,False
7131.jpg,Low quality night-time infrared lighting,"Low-light conditions, primarily illuminated by artificial infrared or camera lighting.","Low light conditions, likely nighttime",5,1.0,10,1.0,5,1.0,2.94330354979292,3.7287451742923383,2.6923441180281595,0.8697860240936279,0.48818895784783756,0.8808795213699341,0.9071639669637582,0.8576430678367615,0.8931151304846877,0.6646392941474915,0.6040315628051758,0.6329663991928101,0.04139293965205919,0.010351661152574035,0.1097163593273515,0.16666666666666666,0.3798334223309763,0.5258922765050947,0.5555555555555556,0.7981087884405635,0.8578537788732279,0.2631578947368421,0.618333548619366,0.7690619062533691,gpt_4o,0.6339,0.604,partial,False
7132.jpg,Infrared night vision lighting,Low-light conditions likely due to nighttime with infrared illumination.,"Low light, likely from moon or artificial sources in the distance",4,1.0,9,1.0,11,1.0,2.462208416820822,3.252416441241997,3.3058745718745315,0.8265218734741211,0.274668284185129,0.913963794708252,0.9405493173588141,0.8060948848724365,0.840316172251202,0.6897508502006531,0.4150533080101013,0.6377318501472473,0.029831160855293384,0.0,0.07916204135446825,0.08333333333333333,0.17751399124106237,0.3714548443797037,0.5,0.6961543425708787,0.8350660297147894,0.5789473684210527,0.7592391855223933,0.821792961399304,gpt_4o,0.5808,0.4151,low,False
7133.jpg,"Dark, illuminated by infrared/night-vision camera","Low light conditions, primarily illuminated by infrared or artificial lighting.","Low light, likely from camera flash or external light source",5,1.0,10,1.0,10,1.0,3.0091126205943346,3.490917108774081,3.4437962746772177,0.8245029449462891,0.264704307701902,0.8615440130233765,0.8876524995479478,0.8337607979774475,0.868653376523439,0.5737985968589783,0.5037901401519775,0.5971267819404602,0.13246248647653908,0.02771421912640578,0.03995555039934653,0.16666666666666666,0.40750872572231256,0.44480100746412127,0.5555555555555556,0.7472035481102256,0.8347776198078025,0.5263157894736842,0.7909147857380411,0.8373673652781564,llama,0.5582,0.5038,low,False
7134.jpg,"Low-light conditions, likely infrared or night-vision illumination",Low-light conditions illuminated by infrared or low lighting.,"Low light conditions, likely nighttime",7,1.0,8,1.0,5,1.0,3.5449477236177986,3.1634858103866397,2.6923441180281595,0.9701557159423828,0.9835414358692564,0.9236526489257812,0.9503263431278581,0.874566376209259,0.9104490693463211,0.910821795463562,0.7749327421188354,0.646194338798523,0.16406001837119874,0.4043548673410433,0.1728493435420464,0.3333333333333333,0.6328484678477022,0.8166044480353466,0.4444444444444444,0.6771194354561295,0.8277108123324265,0.2631578947368421,0.618333548619366,0.7759954817980225,gpt_4o,0.7773,0.6462,partial,False
7135.jpg,Infrared or night-vision lighting conditions,Low light captured through infrared or night vision technology.,"Low light, likely from a camera flash or external light source",5,1.0,9,1.0,11,1.0,2.79167171895059,3.2099551792781935,3.4437962746772177,0.8380999565124512,0.33180935952505203,0.9169268608093262,0.9435393482721878,0.7851406335830688,0.818853482879455,0.7318367958068848,0.3970775008201599,0.5973113179206848,0.22023732782750216,0.0,0.043011854238799295,0.16666666666666666,0.31606627182662594,0.44421029202467527,0.5,0.6870658410086823,0.8335354916114799,0.5789473684210527,0.7909147857380411,0.8227105657152995,gpt_4o,0.5754,0.3971,low,False
7136.jpg,"Infrared illumination, low visible lighting conditions due to night-time capture","Low light, illuminated by infrared or night vision as indicated by grayscale tones and glowing eyes.","Low light, illuminated by camera flash",10,1.0,16,1.0,6,1.0,3.6988563544325155,3.9960746888176244,2.783702297581619,0.8271458148956299,0.27774760946342436,0.8412942290306091,0.8672184362965195,0.8129395246505737,0.8473268917176715,0.5614107847213745,0.4910520315170288,0.5261594653129578,0.016483385896213256,0.009321517508377638,0.1552062179710501,0.5833333333333334,0.6975731023163428,0.578704307813606,0.8888888888888888,0.8553285835671297,0.8923748384776357,0.3157894736842105,0.6393152006230735,0.7623042642424117,gpt_4o,0.5262,0.4911,low,False
7137.jpg,"Low lighting conditions, illuminated by camera flash or infrared","Low-light conditions, illuminated by infrared or night vision.","Low light, likely from camera flash or moonlight",9,1.0,8,1.0,8,1.0,3.4118663123427058,3.456984463095404,2.9228716357630744,0.9373281002044678,0.8215279783823599,0.8877638578414917,0.9141109530132967,0.8661401867866516,0.9018184252031591,0.7903814315795898,0.7321867942810059,0.5987975001335144,0.28272650055755105,0.18314710459549052,0.0588640883139364,0.5,0.5768824985985783,0.7516759409325176,0.4444444444444444,0.7399405302676798,0.832070984730067,0.42105263157894735,0.671277337320433,0.8042158344352882,gpt_4o,0.7071,0.5988,partial,False
7138.jpg,"Low-light conditions, possibly night illuminated by infrared or motion-sensor camera","Low-light conditions, illuminated by infrared or night vision equipment.","Low light, illuminated by camera flash",10,1.0,9,1.0,6,1.0,3.7329164727683097,3.329569375396719,2.783702297581619,0.9404683113098145,0.8370257977329247,0.899331271648407,0.925783633841417,0.8138700723648071,0.8482800184250101,0.861238956451416,0.6344534754753113,0.5252891778945923,0.13879976631165938,0.0933264639005045,0.11853689808991597,0.5833333333333334,0.7118967221001927,0.8067126690565611,0.5,0.712668325673665,0.8341139512386664,0.3157894736842105,0.6393152006230735,0.7626855149253472,gpt_4o,0.6737,0.5253,low,False
7139.jpg,Infrared night vision lighting,"Low-light conditions, illuminated by infrared or artificial light.","Low light, likely from camera flash or moonlight",4,1.0,8,1.0,8,1.0,2.462208416820822,3.174656456732433,2.9228716357630744,0.8280474543571472,0.2821974521730894,0.8609462976455688,0.8870493447764779,0.8014384508132935,0.8355467535584845,0.6051979064941406,0.45699775218963623,0.5389301776885986,0.03184017973229821,0.0,0.061542119491564504,0.08333333333333333,0.17751399124106237,0.3744665115748878,0.4444444444444444,0.6795104250798254,0.8031173098789831,0.42105263157894735,0.671277337320433,0.7777071657774185,gpt_4o,0.5337,0.457,low,False
7140.jpg,"Infrared night vision lighting, dark conditions","Low-light, illuminated by infrared or camera flash; no natural lighting is present.","Low light, illuminated by camera flash",6,1.0,12,1.0,6,1.0,2.8703623569908907,3.573620089155507,2.783702297581619,0.8159452676773071,0.2224697788992677,0.8927057981491089,0.9190978664967542,0.8514246940612793,0.8867458728625692,0.5972824096679688,0.4915996193885803,0.6881124973297119,0.03625837097106685,0.0,0.36178236605255865,0.25,0.3491587810400569,0.4187355458717242,0.6666666666666666,0.7649054752699893,0.8637774558463651,0.3157894736842105,0.6393152006230735,0.7780718567003707,gpt_4o,0.5923,0.4916,low,False
7141.jpg,Infrared or night vision imagery with low lighting conditions,"Low-light conditions with infrared illumination, typical of wildlife trail cameras.",Low light with artificial illumination from an unknown source,9,1.0,10,1.0,9,1.0,3.0413410985623988,3.7257746049544287,3.004840757094943,0.88477623462677,0.5621698359085568,0.8313653469085693,0.8571991982952547,0.7796396017074585,0.8132189728824211,0.6686513423919678,0.5395554304122925,0.40625399351119995,0.029347385616674278,0.00769449658866687,0.05571592938898335,0.5,0.42106206866949786,0.6011865549642721,0.5555555555555556,0.797472961269642,0.8376771232545501,0.47368421052631576,0.6901026640425856,0.7796868094183756,gpt_4o,0.5382,0.4063,low,False
7142.jpg,"Infrared night vision illumination, dark environment.","Low lighting conditions, illuminated by infrared or night-vision technology.","Low light, illuminated by camera flash",6,1.0,9,1.0,6,1.0,2.9297409800597585,3.635354450242746,2.783702297581619,0.8751103281974792,0.5144658865003298,0.9215019941329956,0.9481561167153953,0.7713137865066528,0.8046911384609577,0.8164452314376831,0.4307732880115509,0.5499038100242615,0.13390924709146307,0.0,0.0812018713853504,0.25,0.3741298281674293,0.5430253030503608,0.5,0.7781192332044772,0.8626982166475012,0.3157894736842105,0.6393152006230735,0.7452499629397261,gpt_4o,0.599,0.4308,low,False
7143.jpg,"Low and infrared-illuminated, typical of night-time wildlife cameras",Low light; illuminated by night vision or infrared camera.,"Low light conditions, illuminated by the camera's flash",8,1.0,9,1.0,8,1.0,3.555434269614083,3.1364107654234843,3.3105361716684065,0.8339710235595703,0.3114319215542768,0.8986867666244507,0.9251332636236365,0.8265467882156372,0.8612643246072272,0.6594617366790771,0.4748406410217285,0.6404614448547363,0.05949372658812424,0.034528588106160475,0.12864288550612882,0.4166666666666667,0.6372584730102145,0.5574169771914418,0.5,0.6713242334987797,0.8214505754990886,0.42105263157894735,0.7603097854964045,0.814703928649707,gpt_4o,0.5916,0.4748,low,False
7144.jpg,"Poorly lit, nighttime conditions, illuminated by infrared or night-vision camera",Low lighting conditions primarily illuminated by infrared light (night vision).,Low light conditions with artificial illumination from the camera's flash,10,1.0,10,1.0,10,1.0,3.6057302080967664,3.736929606727238,3.5245882995010884,0.9165791869163513,0.71912629293126,0.9147493243217468,0.9413419955332458,0.8566389083862305,0.8920866059113766,0.8099673986434937,0.6537682414054871,0.6488495469093323,0.13926738726013438,0.03281005128587308,0.035678393088297226,0.5833333333333334,0.6584098939299933,0.7435068186848353,0.5555555555555556,0.7998606022946522,0.8720505344572496,0.5263157894736842,0.809469776192261,0.8523071541695972,gpt_4o,0.7042,0.6488,partial,False
7145.jpg,"Very low, infrared nighttime illumination","Low lighting condition, likely illuminated by infrared light from a trail camera.",Low light with artificial illumination from the camera's flash,5,1.0,12,1.0,9,1.0,2.3447958046221498,3.6570107214685157,3.3032964249353465,0.8738370537757874,0.508181921407194,0.8444189429283142,0.8703715860511603,0.835262656211853,0.8701916761419894,0.6273703575134277,0.6039892435073853,0.5288695096969604,0.01869369011978815,0.055404117276658546,0.033332238194395084,0.16666666666666666,0.12813736845948515,0.45838064576738985,0.6666666666666666,0.7827545889561396,0.8496416777739726,0.47368421052631576,0.7586470789134745,0.8230392151834697,gpt_4o,0.5867,0.5289,low,False
7146.jpg,"Low lighting, infrared or night vision",The lighting is low; the image is illuminated primarily by the infrared camera setup.,"Low light conditions, illuminated by the camera's flash.",6,1.0,14,1.0,8,1.0,2.7373635547647015,3.510356139987039,3.3105361716684065,0.8539851307868958,0.410207133750617,0.9064967632293701,0.9330143335982773,0.8828273415565491,0.9189104803846442,0.6599562168121338,0.5973902940750122,0.7361953258514404,0.061654993226996746,0.01685300680025715,0.057150033439370765,0.25,0.29322755214607604,0.47705111914406967,0.7777777777777778,0.7513643209505891,0.8763928075022653,0.42105263157894735,0.7603097854964045,0.8377623909606738,gpt_4o,0.6645,0.5974,partial,False
7147.jpg,"Low-light conditions, nighttime, illuminated with infrared or night vision","Dark as it is nighttime, with minimal illumination likely from distant artificial light sources.",Low light conditions with artificial illumination from the camera,9,1.0,14,1.0,9,1.0,3.3904235348470158,3.8486275269099037,2.945737222712488,0.906206488609314,0.667934128090283,0.8349636197090149,0.8608302164842122,0.8512572050094604,0.8865743198233929,0.6535172462463379,0.6957569718360901,0.5110651850700378,0.04763957517111475,0.11067148806119577,0.07539504410985245,0.5,0.567864967040704,0.6875331413483244,0.7777777777777778,0.8237686699102508,0.8692404653445378,0.47368421052631576,0.6765287312358774,0.804956768352752,gpt_4o,0.6201,0.5111,low,False
7148.jpg,Very low visibility; image captured in night-time conditions using infrared or night-vision mode.,"Low light or nighttime conditions, enhanced by infrared or camera flash.","Low visibility due to fog or mist, with artificial light sources visible",13,1.0,11,1.0,12,1.0,4.352718322605557,3.3854193001960846,3.6197681508385973,0.8976794481277466,0.6258508003951232,0.875617504119873,0.9018540637392962,0.7884202003479004,0.8222126256985163,0.7614876627922058,0.5381131172180176,0.4815966486930847,0.020861813205368576,0.10448992526895338,0.010880841998350939,0.8333333333333334,0.9725477847556546,0.8254379889180791,0.6111111111111112,0.7246225659696858,0.8392395063977354,0.631578947368421,0.8313291272464229,0.8414416831901754,llama,0.5937,0.4816,low,False
7149.jpg,"Low-light conditions, likely infrared or night-vision image","Low light conditions, consistent with nighttime.","Low light conditions, likely nighttime or early morning",7,1.0,6,1.0,8,1.0,3.373749393807215,2.526710179371264,3.290686700115343,0.8901011943817139,0.5884500003824152,0.949175238609314,0.9760811962225794,0.9433265328407288,0.980877635967679,0.746536135673523,0.7302616834640503,0.894641101360321,0.09218079058208013,0.24118338617296703,0.16100294478398694,0.3333333333333333,0.560852834724493,0.6369691839036474,0.3333333333333333,0.5408225839356688,0.7860125870030658,0.42105263157894735,0.7557510836196868,0.8611816426308724,llama,0.7905,0.7303,high,True
